#query,mnx_id,reference,xrefs,name,,reference,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04224,MNXR189351,rheaR:31175,bigg.reaction:ECOAH12 ... bigg.reaction:ECOAH12m ... bigg.reaction:R_ECOAH12 ... bigg.reaction:R_ECOAH12m ... bigg.reaction:R_r0669 ... bigg.reaction:r0669 ... biggR:ECOAH12 ... biggR:ECOAH12m ... biggR:R_ECOAH12 ... biggR:R_ECOAH12m ... biggR:R_r0669 ... biggR:r0669 ... deprecated:MNXR125515 ... deprecated:MNXR151687 ... deprecated:MNXR189352 ... kegg.reaction:R04224 ... keggR:R04224 ... metacyc.reaction:METHYLACYLYLCOA-HYDROXY-RXN ... metacycR:METHYLACYLYLCOA-HYDROXY-RXN ... rhea:31175 ... rhea:31176 ... rhea:31177 ... rhea:31178 ... rheaR:31175 ... rheaR:31176 ... rheaR:31177 ... rheaR:31178 ... sabiork.reaction:3935 ... sabiorkR:3935 ... seed.reaction:rxn20198 ... seed.reaction:rxn20199 ... seed.reaction:rxn37687 ... seedR:rxn20198 ... seedR:rxn20199 ... seedR:rxn37687,1 MNXM1104781@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1105906@MNXD1,,rheaR:31175,bigg.reaction,ECOAH12 ,,, bigg,reaction,,ECOAH12m ... bigg.reaction,R_*ECOAH12 ... bigg.reaction,R_*ECOAH12m ... bigg.reaction,R_*r0669 ... bigg.reaction,r0669 ... biggR,ECOAH12 ... biggR,ECOAH12m ... biggR,R_ECOAH12 ... biggR,R_ECOAH12m ... biggR,R_r0669 ... biggR,R_URO ... biggR,R_URO_c ... biggR,URAOX ... biggR,URO ... biggR,URO_c ... deprecated,MNXR105144 ... deprecated,MNXR146722 ... kegg.reaction,R02106 ... keggR,R02106 ... metacyc.reaction,URATE-OXIDASE-RXN ... metacycR,URATE-OXIDASE-RXN ... rhea,21368 ... rhea,21369 ... rhea,21370 ... rhea,21371 ... rheaR,21368 ... rheaR,21369 ... rheaR,21370 ... rheaR,21371 ... sabiork.reaction,197 ... sabiorkR,197 ... seed.reaction,rxn01523 ... seed.reaction,rxn27425 ... seed.reaction,rxn27426 ... seed.reaction,rxn31100 ... seed.reaction,rxn35447 ... seedR,rxn01523 ... seedR,rxn27425 ... seedR,rxn27426 ... seedR,rxn31100 ... seedR,rxn35447,,,,,,,,,,,,,,,,,,,,,,,
R04741,MNXR188205,rheaR:31179,bigg.reaction:HACD5 ... bigg.reaction:HACD5i ... bigg.reaction:HACD5m ... bigg.reaction:HACD5p ... bigg.reaction:R_HACD5 ... bigg.reaction:R_HACD5i ... bigg.reaction:R_HACD5m ... bigg.reaction:R_HACD5p ... biggR:HACD5 ... biggR:HACD5i ... biggR:HACD5m ... biggR:HACD5p ... biggR:R_HACD5 ... biggR:R_HACD5i ... biggR:R_HACD5m ... biggR:R_HACD5p ... deprecated:MNXR100546 ... deprecated:MNXR188206 ... kegg.reaction:R04741 ... keggR:R04741 ... metacyc.reaction:RXN-20676 ... metacycR:RXN-20676 ... rhea:31179 ... rhea:31180 ... rhea:31181 ... rhea:31182 ... rheaR:31179 ... rheaR:31180 ... rheaR:31181 ... rheaR:31182 ... seed.reaction:rxn03242 ... seed.reaction:rxn20478 ... seed.reaction:rxn34737 ... seedR:rxn03242 ... seedR:rxn20478 ... seedR:rxn34737,1 MNXM10@MNXD1 + 1 MNXM1104695@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1104711@MNXD1 + 1 MNXM8@MNXD1,,rheaR:31179,bigg.reaction,HACD5 ,,, bigg,reaction,,HACD5i ... bigg.reaction,HACD5m ... bigg.reaction,HACD5p ... bigg.reaction,R_*HACD5 ... bigg.reaction,R_*HACD5i ... bigg.reaction,R_*HACD5m ... bigg.reaction,R_*HACD5p ... biggR,HACD5 ... biggR,HACD5i ... biggR,HACD5m ... biggR,R_*MDHp ... biggR,MDH ... biggR,MDHf ... biggR,MDHh ... biggR,MDHi2 ... biggR,MDHm ... biggR,MDHp ... biggR,R_MDH ... biggR,R_MDHf ... biggR,R_MDHh ... biggR,R_MDHi2 ... biggR,R_MDHm ... biggR,R_MDHp ... deprecated,MNXR3464 ... deprecated,MNXR91108 ... kegg.reaction,R00342 ... keggR,R00342 ... metacyc.reaction,MALATE-DEH-RXN ... metacycR,MALATE-DEH-RXN ... rhea,21432 ... rhea,21433 ... rhea,21434 ... rhea,21435 ... rheaR,21432 ... rheaR,21433 ... rheaR,21434 ... rheaR,21435 ... sabiork.reaction,113 ... sabiorkR,113 ... seed.reaction,rxn00248 ... seed.reaction,rxn20068 ... seed.reaction,rxn23652 ... seed.reaction,rxn27976 ... seed.reaction,rxn34245 ... seedR,rxn00248 ... seedR,rxn20068 ... seedR,rxn23652 ... seedR,rxn27976 ... seedR,rxn34245,,,,,,,,,,,,,,,
R04742,MNXR190103,rheaR:31183,bigg.reaction:ACACT10 ... bigg.reaction:ACACT5m ... bigg.reaction:ACACT5p ... bigg.reaction:ACACT5r ... bigg.reaction:R_ACACT10 ... bigg.reaction:R_ACACT5m ... bigg.reaction:R_ACACT5p ... bigg.reaction:R_ACACT5r ... biggR:ACACT10 ... biggR:ACACT5m ... biggR:ACACT5p ... biggR:ACACT5r ... biggR:R_ACACT10 ... biggR:R_ACACT5m ... biggR:R_ACACT5p ... biggR:R_ACACT5r ... deprecated:MNXR152739 ... deprecated:MNXR190104 ... kegg.reaction:R04742 ... keggR:R04742 ... metacyc.reaction:RXN-14274 ... metacycR:RXN-14274 ... rhea:31183 ... rhea:31184 ... rhea:31185 ... rhea:31186 ... rheaR:31183 ... rheaR:31184 ... rheaR:31185 ... rheaR:31186 ... sabiork.reaction:4398 ... sabiorkR:4398 ... seed.reaction:rxn03243 ... seed.reaction:rxn19970 ... seed.reaction:rxn19982 ... seedR:rxn03243 ... seedR:rxn19970 ... seedR:rxn19982,1 MNXM1092836@MNXD1 + 1 MNXM1104266@MNXD1 = 1 MNXM1104695@MNXD1 + 1 MNXM727276@MNXD1,,rheaR:31183,bigg.reaction,ACACT10 ,,, bigg,reaction,,ACACT5m ... bigg.reaction,ACACT5p ... bigg.reaction,ACACT5r ... bigg.reaction,R_*ACACT10 ... bigg.reaction,R_*ACACT5m ... bigg.reaction,R_*ACACT5p ... bigg.reaction,R_*ACACT5r ... biggR,ACACT10 ... biggR,ACACT5m ... biggR,ACACT5p ... biggR,21502 ... rhea,21503 ... rheaR,21500 ... rheaR,21501 ... rheaR,21502 ... rheaR,21503 ... seed.reaction,rxn00215 ... seed.reaction,rxn27408 ... seed.reaction,rxn31097 ... seedR,rxn00215 ... seedR,rxn27408 ... seedR,rxn31097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04743,MNXR188203,rheaR:31187,bigg.reaction:HACD4 ... bigg.reaction:HACD4i ... bigg.reaction:HACD4m ... bigg.reaction:HACD4p ... bigg.reaction:R_HACD4 ... bigg.reaction:R_HACD4i ... bigg.reaction:R_HACD4m ... bigg.reaction:R_HACD4p ... biggR:HACD4 ... biggR:HACD4i ... biggR:HACD4m ... biggR:HACD4p ... biggR:R_HACD4 ... biggR:R_HACD4i ... biggR:R_HACD4m ... biggR:R_HACD4p ... deprecated:MNXR100545 ... deprecated:MNXR188204 ... kegg.reaction:R04743 ... keggR:R04743 ... metacyc.reaction:RXN-12490 ... metacycR:RXN-12490 ... rhea:31187 ... rhea:31188 ... rhea:31189 ... rhea:31190 ... rheaR:31187 ... rheaR:31188 ... rheaR:31189 ... rheaR:31190 ... sabiork.reaction:4399 ... sabiorkR:4399 ... seed.reaction:rxn03244 ... seed.reaction:rxn20480 ... seed.reaction:rxn34736 ... seedR:rxn03244 ... seedR:rxn20480 ... seedR:rxn34736,1 MNXM10@MNXD1 + 1 MNXM1104685@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1104681@MNXD1 + 1 MNXM8@MNXD1,,rheaR:31187,bigg.reaction,HACD4 ,,, bigg,reaction,,HACD4i ... bigg.reaction,HACD4m ... bigg.reaction,HACD4p ... bigg.reaction,R_*HACD4 ... bigg.reaction,R_*HACD4i ... bigg.reaction,R_*HACD4m ... bigg.reaction,R_*HACD4p ... biggR,HACD4 ... biggR,HACD4i ... biggR,HACD4m ... biggR,R_IPPSm ... deprecated,MNXR100879 ... deprecated,MNXR188278 ... kegg.reaction,R01213 ... keggR,R01213 ... metacyc.reaction,2-ISOPROPYLMALATESYN-RXN ... metacycR,2-ISOPROPYLMALATESYN-RXN ... rhea,21524 ... rhea,21525 ... rhea,21526 ... rhea,21527 ... rheaR,21524 ... rheaR,21525 ... rheaR,21526 ... rheaR,21527 ... sabiork.reaction,545 ... sabiorkR,545 ... seed.reaction,rxn00902 ... seed.reaction,rxn27497 ... seed.reaction,rxn30151 ... seedR,rxn00902 ... seedR,rxn27497 ... seedR,rxn30151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04744,MNXR153436,rheaR:31191,bigg.reaction:ECOAH4 ... bigg.reaction:ECOAH4m ... bigg.reaction:ECOAH4p ... bigg.reaction:R_ECOAH4 ... bigg.reaction:R_ECOAH4m ... bigg.reaction:R_ECOAH4p ... biggR:ECOAH4 ... biggR:ECOAH4m ... biggR:ECOAH4p ... biggR:R_ECOAH4 ... biggR:R_ECOAH4m ... biggR:R_ECOAH4p ... deprecated:MNXR190223 ... deprecated:MNXR190224 ... deprecated:MNXR97889 ... kegg.reaction:R04744 ... keggR:R04744 ... metacyc.reaction:RXN-13616 ... metacycR:RXN-13616 ... rhea:31191 ... rhea:31192 ... rhea:31193 ... rhea:31194 ... rheaR:31191 ... rheaR:31192 ... rheaR:31193 ... rheaR:31194 ... sabiork.reaction:4400 ... sabiorkR:4400 ... seed.reaction:rxn03245 ... seed.reaction:rxn19668 ... seed.reaction:rxn34730 ... seedR:rxn03245 ... seedR:rxn19668 ... seedR:rxn34730,1 MNXM1104631@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1104681@MNXD1,,rheaR:31191,bigg.reaction,ECOAH4 ,,, bigg,reaction,,ECOAH4m ... bigg.reaction,ECOAH4p ... bigg.reaction,R_*ECOAH4 ... bigg.reaction,R_*ECOAH4m ... bigg.reaction,R_*ECOAH4p ... biggR,ECOAH4 ... biggR,ECOAH4m ... biggR,ECOAH4p ... biggR,R_ECOAH4 ... biggR,R_ECOAH4m ... biggR,PRAISOM-RXN ... metacycR,PRAISOM-RXN ... rhea,21540 ... rhea,21541 ... rhea,21542 ... rhea,21543 ... rheaR,21540 ... rheaR,21541 ... rheaR,21542 ... rheaR,21543 ... sabiork.reaction,15372 ... sabiorkR,15372 ... seed.reaction,rxn02508 ... seed.reaction,rxn28082 ... seedR,rxn02508 ... seedR,rxn28082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04745,MNXR145162,rheaR:31195,bigg.reaction:HACD3 ... bigg.reaction:HACD3_1 ... bigg.reaction:HACD3i ... bigg.reaction:HACD3m ... bigg.reaction:HMR_3096 ... bigg.reaction:R_HACD3 ... bigg.reaction:R_HACD3_1 ... bigg.reaction:R_HACD3i ... bigg.reaction:R_HACD3m ... bigg.reaction:R_HMR_3096 ... bigg.reaction:R_r0730 ... bigg.reaction:r0730 ... biggR:HACD3 ... biggR:HACD3_1 ... biggR:HACD3i ... biggR:HACD3m ... biggR:HMR_3096 ... biggR:R_HACD3 ... biggR:R_HACD3_1 ... biggR:R_HACD3i ... biggR:R_HACD3m ... biggR:R_HMR_3096 ... biggR:R_r0730 ... biggR:r0730 ... deprecated:MNXR100544 ... deprecated:MNXR189652 ... deprecated:MNXR189653 ... kegg.reaction:R04745 ... keggR:R04745 ... metacyc.reaction:RXN-20679 ... metacycR:RXN-20679 ... rhea:31195 ... rhea:31196 ... rhea:31197 ... rhea:31198 ... rheaR:31195 ... rheaR:31196 ... rheaR:31197 ... rheaR:31198 ... sabiork.reaction:4401 ... sabiorkR:4401 ... seed.reaction:rxn03246 ... seed.reaction:rxn20479 ... seed.reaction:rxn34735 ... seedR:rxn03246 ... seedR:rxn20479 ... seedR:rxn34735,1 MNXM1093448@MNXD1 + 1 MNXM10@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM1104724@MNXD1 + 1 MNXM8@MNXD1,,rheaR:31195,bigg.reaction,HACD3 ,,, bigg,reaction,,HACD3_1 ... bigg.reaction,HACD3i ... bigg.reaction,HACD3m ... bigg.reaction,HMR_3096 ... bigg.reaction,R_*HACD3 ... bigg.reaction,R_*HACD3_1 ... bigg.reaction,R_*HACD3i ... bigg.reaction,R_*HACD3m ... bigg.reaction,R_*HMR_3096 ... bigg.reaction,R_*r0730 ... bigg.reaction,R_AGPRim ... deprecated,MNXR571 ... deprecated,MNXR76396 ... kegg.reaction,R03443 ... keggR,R03443 ... metacyc.reaction,N-ACETYLGLUTPREDUCT-RXN ... metacycR,N-ACETYLGLUTPREDUCT-RXN ... rhea,21588 ... rhea,21589 ... rhea,21590 ... rhea,21591 ... rheaR,21588 ... rheaR,21589 ... rheaR,21590 ... rheaR,21591 ... seed.reaction,rxn02465 ... seed.reaction,rxn28002 ... seed.reaction,rxn30339 ... seedR,rxn02465 ... seedR,rxn28002 ... seedR,rxn30339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04746,MNXR153432,rheaR:31199,bigg.reaction:ECOAH3 ... bigg.reaction:ECOAH3_1 ... bigg.reaction:ECOAH3m ... bigg.reaction:HMR_3095 ... bigg.reaction:R_ECOAH3 ... bigg.reaction:R_ECOAH3_1 ... bigg.reaction:R_ECOAH3m ... bigg.reaction:R_HMR_3095 ... bigg.reaction:R_r0731 ... bigg.reaction:r0731 ... biggR:ECOAH3 ... biggR:ECOAH3_1 ... biggR:ECOAH3m ... biggR:HMR_3095 ... biggR:R_ECOAH3 ... biggR:R_ECOAH3_1 ... biggR:R_ECOAH3m ... biggR:R_HMR_3095 ... biggR:R_r0731 ... biggR:r0731 ... deprecated:MNXR153434 ... deprecated:MNXR190221 ... deprecated:MNXR190222 ... deprecated:MNXR97888 ... kegg.reaction:R04746 ... keggR:R04746 ... metacyc.reaction:RXN-20678 ... metacycR:RXN-20678 ... rhea:31199 ... rhea:31200 ... rhea:31201 ... rhea:31202 ... rheaR:31199 ... rheaR:31200 ... rheaR:31201 ... rheaR:31202 ... sabiork.reaction:4402 ... sabiorkR:4402 ... seed.reaction:rxn03247 ... seed.reaction:rxn19663 ... seed.reaction:rxn34729 ... seedR:rxn03247 ... seedR:rxn19663 ... seedR:rxn34729,1 MNXM1104724@MNXD1 = 1 MNXM1106007@MNXD1 + 1 WATER@MNXD1,,rheaR:31199,bigg.reaction,ECOAH3 ,,, bigg,reaction,,ECOAH3_1 ... bigg.reaction,ECOAH3m ... bigg.reaction,HMR_3095 ... bigg.reaction,R_*ECOAH3 ... bigg.reaction,R_*ECOAH3_1 ... bigg.reaction,R_*ECOAH3m ... bigg.reaction,R_*HMR_3095 ... bigg.reaction,R_*r0731 ... bigg.reaction,r0731 ... biggR,ECOAH3 ... biggR,21633 ... rheaR,21634 ... rheaR,21635 ... sabiork.reaction,11651 ... sabiorkR,11651 ... seed.reaction,rxn00043 ... seedR,rxn00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04747,MNXR190498,rheaR:31203,bigg.reaction:ACACT3 ... bigg.reaction:ACACT3m ... bigg.reaction:ACACT3r ... bigg.reaction:ACACT8 ... bigg.reaction:HMR_3097 ... bigg.reaction:R_ACACT3 ... bigg.reaction:R_ACACT3m ... bigg.reaction:R_ACACT3r ... bigg.reaction:R_ACACT8 ... bigg.reaction:R_HMR_3097 ... bigg.reaction:R_r0732 ... bigg.reaction:r0732 ... biggR:ACACT3 ... biggR:ACACT3m ... biggR:ACACT3r ... biggR:ACACT8 ... biggR:HMR_3097 ... biggR:R_ACACT3 ... biggR:R_ACACT3m ... biggR:R_ACACT3r ... biggR:R_ACACT8 ... biggR:R_HMR_3097 ... biggR:R_r0732 ... biggR:r0732 ... deprecated:MNXR190499 ... deprecated:MNXR190500 ... deprecated:MNXR95197 ... kegg.reaction:R04747 ... keggR:R04747 ... metacyc.reaction:RXN-14277 ... metacycR:RXN-14277 ... rhea:31203 ... rhea:31204 ... rhea:31205 ... rhea:31206 ... rheaR:31203 ... rheaR:31204 ... rheaR:31205 ... rheaR:31206 ... sabiork.reaction:4403 ... sabiorkR:4403 ... seed.reaction:rxn03248 ... seed.reaction:rxn19977 ... seed.reaction:rxn19989 ... seedR:rxn03248 ... seedR:rxn19977 ... seedR:rxn19989,1 MNXM1093448@MNXD1 + 1 MNXM727276@MNXD1 = 1 MNXM1103616@MNXD1 + 1 MNXM1104266@MNXD1,,rheaR:31203,bigg.reaction,ACACT3 ,,, bigg,reaction,,ACACT3m ... bigg.reaction,ACACT3r ... bigg.reaction,ACACT8 ... bigg.reaction,HMR_3097 ... bigg.reaction,R_*ACACT3 ... bigg.reaction,R_*ACACT3m ... bigg.reaction,R_*ACACT3r ... bigg.reaction,R_*ACACT8 ... bigg.reaction,R_*HMR_3097 ... bigg.reaction,R_*r0732 ... bigg.reaction,21640 ... rhea,21641 ... rhea,21642 ... rhea,21643 ... rheaR,21640 ... rheaR,21641 ... rheaR,21642 ... rheaR,21643 ... sabiork.reaction,1840 ... sabiorkR,1840 ... seed.reaction,rxn01269 ... seed.reaction,rxn31750 ... seedR,rxn01269 ... seedR,rxn31750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04903,MNXR149018,rheaR:31215,bigg.reaction:5HOXINDACTOX ... bigg.reaction:5HOXINDACTOXm ... bigg.reaction:R_5HOXINDACTOX ... bigg.reaction:R_5HOXINDACTOXm ... biggR:5HOXINDACTOX ... biggR:5HOXINDACTOXm ... biggR:R_5HOXINDACTOX ... biggR:R_5HOXINDACTOXm ... deprecated:MNXR109205 ... deprecated:MNXR149019 ... deprecated:MNXR95081 ... kegg.reaction:R04903 ... keggR:R04903 ... metacyc.reaction:RXN-10780 ... metacycR:RXN-10780 ... rhea:31215 ... rhea:31216 ... rhea:31217 ... rhea:31218 ... rheaR:31215 ... rheaR:31216 ... rheaR:31217 ... rheaR:31218 ... sabiork.reaction:4543 ... sabiorkR:4543 ... seed.reaction:rxn03354 ... seed.reaction:rxn21116 ... seed.reaction:rxn33432 ... seedR:rxn03354 ... seedR:rxn21116 ... seedR:rxn33432,1 MNXM1057@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1 = 1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM732179@MNXD1,,rheaR:31215,bigg.reaction,5HOXINDACTOX ,,, bigg,reaction,,5HOXINDACTOXm ... bigg.reaction,R_*5HOXINDACTOX ... bigg.reaction,R_*5HOXINDACTOXm ... biggR,5HOXINDACTOX ... biggR,5HOXINDACTOXm ... biggR,R_5HOXINDACTOX ... biggR,R_5HOXINDACTOXm ... deprecated,MNXR109205 ... deprecated,MNXR149019 ... deprecated,MNXR95081 ... kegg.reaction,GLYKm ... biggR,R_GLYK ... biggR,R_GLYK1 ... biggR,R_GLYKg ... biggR,R_GLYKm ... deprecated,MNXR2771 ... deprecated,MNXR69177 ... deprecated,MNXR91134 ... kegg.reaction,R00847 ... keggR,R00847 ... metacyc.reaction,GLYCEROL-KIN-RXN ... metacycR,GLYCEROL-KIN-RXN ... rhea,21644 ... rhea,21645 ... rhea,21646 ... rhea,21647 ... rheaR,21644 ... rheaR,21645 ... rheaR,21646 ... rheaR,21647 ... sabiork.reaction,99 ... sabiorkR,99 ... seed.reaction,rxn00615 ... seedR,rxn00615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R05050,MNXR101805,rheaR:31231,bigg.reaction:NABTNO ... bigg.reaction:NABTNOm ... bigg.reaction:R_NABTNO ... bigg.reaction:R_NABTNOm ... biggR:NABTNO ... biggR:NABTNOm ... biggR:R_NABTNO ... biggR:R_NABTNOm ... deprecated:MNXR3689 ... kegg.reaction:R05050 ... keggR:R05050 ... metacyc.reaction:RXN-37 ... metacycR:RXN-37 ... rhea:31231 ... rhea:31232 ... rhea:31233 ... rhea:31234 ... rheaR:31231 ... rheaR:31232 ... rheaR:31233 ... rheaR:31234 ... sabiork.reaction:4679 ... sabiorkR:4679 ... seed.reaction:rxn03423 ... seed.reaction:rxn23871 ... seed.reaction:rxn33696 ... seedR:rxn03423 ... seedR:rxn23871 ... seedR:rxn33696,1 MNXM10@MNXD1 + 2 MNXM1@MNXD1 + 1 MNXM2083@MNXD1 = 1 MNXM1527@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1,,rheaR:31231,bigg.reaction,NABTNO ,,, bigg,reaction,,NABTNOm ... bigg.reaction,R_*NABTNO ... bigg.reaction,R_*NABTNOm ... biggR,NABTNO ... biggR,NABTNOm ... biggR,R_NABTNO ... biggR,R_NABTNOm ... deprecated,MNXR3689 ... kegg.reaction,R05050 ... keggR,R05050 ... metacyc.reaction,21648 ... rhea,21649 ... rhea,21650 ... rhea,21651 ... rheaR,21648 ... rheaR,21649 ... rheaR,21650 ... rheaR,21651 ... sabiork.reaction,1575 ... sabiorkR,1575 ... seed.reaction,rxn01000 ... seed.reaction,rxn28085 ... seed.reaction,rxn33346 ... seedR,rxn01000 ... seedR,rxn28085 ... seedR,rxn33346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R04972,MNXR146717,rheaR:31239,bigg.reaction:HMR_4772 ... bigg.reaction:R_HMR_4772 ... bigg.reaction:R_r0774 ... bigg.reaction:r0774 ... biggR:HMR_4772 ... biggR:R_HMR_4772 ... biggR:R_r0774 ... biggR:r0774 ... deprecated:MNXR105141 ... deprecated:MNXR105381 ... deprecated:MNXR146718 ... kegg.reaction:R04972 ... keggR:R04972 ... metacyc.reaction:RXN-10642 ... metacycR:RXN-10642 ... rhea:31239 ... rhea:31240 ... rhea:31241 ... rhea:31242 ... rheaR:31239 ... rheaR:31240 ... rheaR:31241 ... rheaR:31242 ... seed.reaction:rxn03384 ... seed.reaction:rxn35415 ... seedR:rxn03384 ... seedR:rxn35415,1 MNXM1322@MNXD1 + 4 MNXM13@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM726770@MNXD1,,rheaR:31239,bigg.reaction,HMR_4772 ,,, bigg,reaction,,R_*HMR_4772 ... bigg.reaction,R_*r0774 ... bigg.reaction,r0774 ... biggR,HMR_4772 ... biggR,R_HMR_4772 ... biggR,R_r0774 ... biggR,r0774 ... deprecated,MNXR105141 ... deprecated,MNXR105381 ... deprecated,MNXR146718 ... kegg.reaction,R_HMR_5387 ... deprecated,MNXR124114 ... deprecated,MNXR141029 ... deprecated,MNXR66695 ... deprecated,MNXR71471 ... deprecated,MNXR82435 ... deprecated,MNXR90849 ... kegg.reaction,R07395 ... keggR,R07395 ... metacyc.reaction,3.1.3.77-RXN ... metacycR,3.1.3.77-RXN ... rhea,21700 ... rhea,21701 ... rhea,21702 ... rhea,21703 ... rheaR,21700 ... rheaR,21701 ... rheaR,21702 ... rheaR,21703 ... seed.reaction,rxn05107 ... seedR,rxn05107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R05064,MNXR190062,rheaR:31251,bigg.reaction:3HBCOAHL ... bigg.reaction:3HBCOAHLm ... bigg.reaction:R_3HBCOAHL ... bigg.reaction:R_3HBCOAHLm ... bigg.reaction:R_r0779 ... bigg.reaction:r0779 ... biggR:3HBCOAHL ... biggR:3HBCOAHLm ... biggR:R_3HBCOAHL ... biggR:R_3HBCOAHLm ... biggR:R_r0779 ... biggR:r0779 ... deprecated:MNXR151622 ... deprecated:MNXR163351 ... deprecated:MNXR190063 ... kegg.reaction:R05064 ... keggR:R05064 ... metacyc.reaction:3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN ... metacycR:3-HYDROXYISOBUTYRYL-COA-HYDROLASE-RXN ... rhea:31251 ... rhea:31252 ... rhea:31253 ... rhea:31254 ... rheaR:31251 ... rheaR:31252 ... rheaR:31253 ... rheaR:31254 ... sabiork.reaction:4692 ... sabiorkR:4692 ... seed.reaction:rxn17759 ... seed.reaction:rxn27540 ... seed.reaction:rxn27541 ... seedR:rxn17759 ... seedR:rxn27540 ... seedR:rxn27541,1 MNXM1105906@MNXD1 + 1 WATER@MNXD1 = 1 MNXM1105921@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM727276@MNXD1,,rheaR:31251,bigg.reaction,3HBCOAHL ,,, bigg,reaction,,3HBCOAHLm ... bigg.reaction,R_*3HBCOAHL ... bigg.reaction,R_*3HBCOAHLm ... bigg.reaction,R_*r0779 ... bigg.reaction,r0779 ... biggR,3HBCOAHL ... biggR,3HBCOAHLm ... biggR,R_3HBCOAHL ... biggR,R_3HBCOAHLm ... biggR,R_r0779 ... biggR,R_HMR_5387 ... deprecated,MNXR124114 ... deprecated,MNXR141029 ... deprecated,MNXR66695 ... deprecated,MNXR71471 ... deprecated,MNXR82435 ... deprecated,MNXR90849 ... kegg.reaction,R07395 ... keggR,R07395 ... metacyc.reaction,3.1.3.77-RXN ... metacycR,3.1.3.77-RXN ... rhea,21700 ... rhea,21701 ... rhea,21702 ... rhea,21703 ... rheaR,21700 ... rheaR,21701 ... rheaR,21702 ... rheaR,21703 ... seed.reaction,rxn05107 ... seedR,rxn05107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
